"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-113","VsiZbor.1991-03-07.s016-02.sp-113.2",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","spoštovan zbor predlagati da nadaljevati seja ki biti biti včeraj prekinjen najprej biti ugotoviti sklepčnost najprej družbenopolitičen zbor"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-113","VsiZbor.1991-03-07.s016-02.sp-113.4",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","ta pa nikakor ne biti sklepčen očitno biti še na kosilo ker biti verjetno nekaj poslanec še v bife predlagati da se dogovoriti da nadaljevati seja ob 14.30 ura če pa tudi ob 14.30 ura ne biti dovolj poslanec prisoten se biti pač morati poslužiti določba poslovnik ki predvidevati reševanje položaj v tak primer"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.2",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","nadaljevati sedaj ob 14.30 ura in poskušati ugotoviti sklepčnost če biti kaj bolj uspešen družbenopolitičen zbor"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.4",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","premalo ugotoviti še za drug zbor za vsak primer zbor občina"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.6",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","zbor združen delo"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.8",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","še enkrat DPZ"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.10",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","zaenkrat še biti sklepčen ker biti za odločanje o predmet ki biti na dneven red potreben 2/3 večina ves poslanec t. j. 160 poslanec če ne doseči ta kvorum potem o stvar sploh ne moči odločiti prositi biti skupščinski služba da pogledati po hiša če biti še kaj manjkajoč poslanec predvsem v bife"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.11",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","ponovno prositi da ugotoviti sklepčnost"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.12",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","družbenopolitičen zbor"
"parl.Skup","seja",16,"1991-03-07","14:40:00","14:50:00","BucarFrance1923",1,"VsiZbor.1991-03-07.s016-02.sp-114","VsiZbor.1991-03-07.s016-02.sp-114.14",VsiZbor.1991-03-07.s016-02.toc-item1,"taxonomy.2.8","topic.50","zbor občina"
