"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.2",VsiZbor.1990-06-13.s003-01.toc-item1,"taxonomy.2.8","topic.50","začenjati 3. skupen seja ves zbor skupščina republika Slovenija ki biti on sklicati na podlaga 340. člen ustava republika Slovenija in 134. člen poslovnik skupščina republika Slovenija poleg delegat ves trije zbor biti navzoč tudi nekateri član izvršen svet skupščina republika Slovenija najprej biti ugotoviti sklepčnost seja zato prositi najprej delegat družbenopolitičen zbor da pritisniti na tipka ugotavljati da biti navzoč 56 član družbenopolitičen zbor kar zagotavljati sklepčnost potem prositi delegat zbor občina da z pritisk na tipka pokazati svoj prisotnost torej ugotavljati da biti 64 navzoč poslanec ta zbor iz kar slediti da biti dan sklepčnost in sedaj še delegat zbor združen delo navzoč biti 66 član ta zbor in zato ugotavljati da biti podan sklepčnost tudi ta zbor kar pomeniti da biti skupen seja na podlaga 2. točka 72. člen amandma ustava republika Slovenija in prvi odstavek 135. člen poslovnik skupščina republika Slovenija sklepčen predlog dneven red za današnji seja biti prejeti z sklic seja predlagati še da razširiti dneven red še z 3. točka dneven red ta biti volitev in imenovanje tako da dosedanji 3. in 4. točka postati 4. in 5. točka dneven red ali želeti k predlog dneven red z dopolnitev ki biti on ravnokar predlagati kdo razpravljati kolikor videti nihče dajati predlog dneven red na glasovanje"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.3",VsiZbor.1990-06-13.s003-01.toc-item1,"taxonomy.2.8","topic.50","kdo biti za"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.5",VsiZbor.1990-06-13.s003-01.toc-item1,"taxonomy.2.8","topic.50","biti kdo proti"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.7",VsiZbor.1990-06-13.s003-01.toc-item1,"taxonomy.2.8","topic.50","se biti kdo vzdržati"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.9",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","ugotavljati da biti predlog dneven red soglasno sprejet in sicer"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.10",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","1. odobriti zapisnik 1. in 2. skupen seja"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.11",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","2. izvolitev predsednik podpredsednik in član nekateri komisija skupščina"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.12",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","3. volitev in imenovanje"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.13",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","4. imenovanje generalen sekretar skupščina republika Slovenija in namestnik generalen sekretar"
"parl.Skup","seja",3,"1990-06-13","14:30:00","15:35:00","BucarFrance1923",1,"VsiZbor.1990-06-13.s003-01.sp-2","VsiZbor.1990-06-13.s003-01.sp-2.14",VsiZbor.1990-06-13.s003-01.toc-item2,"taxonomy.2.8","topic.51","5. predlog in vprašanje delegat"
