"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.2",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","ugotoviti navzočnost"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.4",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","prositi vodja poslanski klub da ugotoviti možnost za nadaljevanje delo čez pet minuta predlagati da ugotoviti navzočnost"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.6",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","nepreklicno in zadnjič podaljševati za 10 minuta nepreklicno in zadnjič čez 10 minuta"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.7",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","poslanka in poslanec ugotavljati navzočnost prositi ugotavljati navzočnost"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.9",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","ponovno prositi ugotavljati navzočnost"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.11",DruzPolZb.1992-06-03.s038-03.toc-item1,"taxonomy.2.8","topic.50","jaz imeti preštet 43 jaz biti v dvorana pa tudi vedeti kdo se biti prijaviti ampak sklepčen biti"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.12",DruzPolZb.1992-06-03.s038-03.toc-item2,"taxonomy.3.9.5.1.3","topic.409","iti na 7. točka dneven red 38. seja družbenopolitičen zbor sklepanje k predlog zakon za zaposlovanje tujec"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","ToplakLudvik1942",1,"DruzPolZb.1992-06-03.s038-03.sp-256","DruzPolZb.1992-06-03.s038-03.sp-256.13",DruzPolZb.1992-06-03.s038-03.toc-item2,"taxonomy.3.9.5.1.3","topic.409","razprava k predlog zakon za zaposlovanje tujec biti opraviti na seja 13.5.1992. predlog amandma k predlog zakon biti prejeti na seja dan 15.5.92 in preiti na glasovanje predstavnica vlada Nataša Belopavlovič namestnica ministrica za delo prositi"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","BelopavlovicNatasa1949",0,"DruzPolZb.1992-06-03.s038-03.sp-257","DruzPolZb.1992-06-03.s038-03.sp-257.2",DruzPolZb.1992-06-03.s038-03.toc-item2,"taxonomy.3.9.5.1.3","topic.409","ne biti rad zadrževati samo prositi biti nekaj glede na ta da biti biti razprava opravljen že pred precej čas nazaj biti prositi če lahko obrazložiti mnenje vlada takrat zoper posamezen amandma ker se jaz zdeti pomemben da se vedeti zakaj se o kakšen stvar glasovati"
"parl.DruzPolZb","seja",38,"1992-06-03","14:43:00","15:17:00","PersakAnton1947",1,"DruzPolZb.1992-06-03.s038-03.sp-258","DruzPolZb.1992-06-03.s038-03.sp-258.2",DruzPolZb.1992-06-03.s038-03.toc-item2,"taxonomy.3.9.5.1.3","topic.409","hvala prehajati na glasovanje pregled amandma imeti pred se predvidevati najprej glasovati o amandma ki on biti v naš zbor vložiti gospod Kociper in sicer amandma praviti da biti tujec lahko skleniti deloven razmerje ali opravljati delo v republika Slovenija na podlaga deloven dovoljenje ki on morati predložiti prošnja itn. amandma imeti na pregled na prvi stran pod številka 2 da ne biti ves brati vlada se ne strinjati z amandma matičen odbor tudi ne zakonodajno-praven komisija se biti opredeliti ker iti za amandma vsebinski narava prositi če na začetek glasovanje preveriti navzočnost ves poslanec prositi da potrditi navzočnost biti ves"
