"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.2",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","prositi ugotoviti navzočnost ponovno prositi vodja poslanski klub če lahko ugotoviti pogoj za začetek delo"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.3",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","ponovno prositi ugotoviti navzočnost navzočnost nadaljevati biti preskušati navzočnost točno čez 10 minuta čez točno 10 minuta"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.4",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","prositi poslanec ugotoviti navzočnost"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.6",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","zadnjič biti ugotavljati navzočnost ob 15.30."
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.7",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","nadaljevanje seja biti biti v sreda ob 10. ura tukaj v ponedeljek ne v sreda imeti nadaljevanje danes pa prositi biti preizkusiti čez 10. minuta"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.8",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","spoštovan poslanka spoštovan poslanec pred nadaljevanje ugotoviti navzočnost"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-3","DruzPolZb.1992-09-10.s044-02.sp-3.9",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","ugotavljati navzočnost hvala lep za sodelovanje nadaljevati v sreda ob 10.00 ura prositi gospod Polajnar"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","PolajnarIgnac1948",0,"DruzPolZb.1992-09-10.s044-02.sp-4","DruzPolZb.1992-09-10.s044-02.sp-4.2",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","da ne biti nesporazum slovenski krščanski demokrat biti sklepčen za začetek ta seja ki biti očitno ne biti spraševati pa seveda stranka tudi zlasti iz pozicija kako se predstavljati sprejem volilen zakonodaja v predviden rok če danes ta ne biti začeti obravnavati nič ne pomagati če biti sprejeti trije temeljen zakon če ne biti imeti drug zakon jaz biti pa reči da biti za razpis volitev brez ta zakon spraševati kako biti ta urediti 14 dan čas imeti"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","PolajnarIgnac1948",0,"DruzPolZb.1992-09-10.s044-02.sp-4","DruzPolZb.1992-09-10.s044-02.sp-4.3",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","prositi ugotoviti se naj potem odgovornost tisti ki tako ravnati zlat pa pozicija ki navsezadnje morati skrbeti da iti ta stvar naprej"
"parl.DruzPolZb","seja",44,"1992-09-10","15:30:00","15:54:00","ToplakLudvik1942",1,"DruzPolZb.1992-09-10.s044-02.sp-5","DruzPolZb.1992-09-10.s044-02.sp-5.2",DruzPolZb.1992-09-10.s044-02.toc-item1,"taxonomy.2.8","topic.50","hvala lep prositi če biti proceduralen vprašanje"
