"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.2",ZbZdruDel.1992-10-07.s049-04.toc-item1,"taxonomy.3.1.2.1","topic.89","še en usklajevanje imeti gledati kje biti gospod Avberšek biti biti tu kje biti"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.3",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","10. točka dneven red usklajevanje o predlog za izdaja zakon o neodvisen proizvajalec električen energija z osnutek zakon"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.4",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","zbor združen delo biti ta zakon sprejeti v dneven red na 49. seja dan 29. julij 1992 in on obravnavati kot predlog za izdaja zakon skupen komisija ves trije zbor za uskladitev dneven red seja zbor biti na podlaga obvestilo o sprejet dneven red ugotoviti da biti zbor neusklajen skupen komisija na podlaga razprava predlagati naši zbor zbor naj pri točka dneven red predlog za izdaja zakon o neodvisen proizvajalec električen energija z osnutek zakon spremeniti svoj odločitev ter uvrstiti na dneven red ter obravnavati predlog za izdaja zakon z osnutek poročilo skupen komisija biti tudi sprejeti z pošiljka 4.9.1992."
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.5",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","pričenjati razprava v zveza z ta predlog skupen komisija"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.6",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","ker odločati o ta zaradi ta ker sedaj tu en ali drug biti jaz ne moči pomagati ne biti čakati jaz misliti da ti biti znan za kaj iti še enkrat če lahko povedati zbor naj pri točka dneven red predlog za izdaja zakon o neodvisen proizvajalec električen energija z osnutek zakon spremeniti svoj odločitev ter uvrstiti na dneven red in obravnavati predlog za izdaja zakon z osnutek zakon"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.7",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","želeti kdo v zveza z ta razpravljati"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.9",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","ugotoviti koliko jaz biti v dvorana prositi prisotnost"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-162","ZbZdruDel.1992-10-07.s049-04.sp-162.11",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","kdo biti za ta da prekvalificirati ta predlog da on obravnavati z osnutek v zveza z zakon o neodvisen proizvajalec električen energija prositi razpravljati"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZlobecJasaL1951",0,"ZbZdruDel.1992-10-07.s049-04.sp-163","ZbZdruDel.1992-10-07.s049-04.sp-163.2",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","glasovati biti proti iti za izjemno kontraverzen zakon če se spominjati biti lahko poslušati argument za in enako močen argument proti sumljiv biti jaz ves takšen zakon ki njihov zagovornik začenjati z ta če biti sprejeti ta zakon biti mali proizvajalec v par leto proizvesti toliko električen energija kot on elektrarna Krško ker iti staviti 1 2000 biti ta teoretično nemogoč in pri takšen kontraverzen zakon ne videti majhen razlog zakaj biti karkoli pospeševati pri postopek zato seveda ne biti glasovati da biti se ta postopek skrajšati"
"parl.ZbZdruDel","seja",49,"1992-10-07","11:00:00","11:10:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s049-04.sp-164","ZbZdruDel.1992-10-07.s049-04.sp-164.2",ZbZdruDel.1992-10-07.s049-04.toc-item2,"taxonomy.3.8.2","topic.334","dobro še želeti kdo razpravljati po ves verjetnost biti pa prav da biti jaz vseeno tukaj sprejeti ta skupen stališče zaradi ta ker biti potem biti ves trije zbor usklajen kdaj biti potem sam predlog pripravljen biti pa drug poglavje po ves verjetnost biti o on razpravljati samo nekateri poslanec ki sedeti tukaj ves ostal biti doma poslušati in gledati na televizija tako da meniti da tu biti kakšen velik nevarnost in zato biti predlagati da biti vseeno ob glasovanje sprejeti ta predlog usklajevalen skupina"
