"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.2",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","spoštovan zbor začenjati 5. skupen seja ves zbor skupščina republika Slovenija ki biti sklican na podlaga 364. člen ustava republika Slovenija in 134. člen poslovnik skupščina republika Slovenija"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.3",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","najprej biti ugotoviti sklepčnost seja prositi delegat družbenopolitičen zbor da pritisniti tipka za navzočnost"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.5",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","biti še enkrat poskusiti prositi če ponoviti ta glasovaje o navzočnost družbenopolitičen zbor"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.7",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","prositi delegat zbor občina da izkazati navzočnost"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.9",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","in prositi zbor združen delo da pritisniti ta tipka"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.11",VsiZbor.1990-07-19.s005-01.toc-item1,"taxonomy.2.8","topic.50","ugotavljati da biti ves trije zbor sklepčen"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.12",VsiZbor.1990-07-19.s005-01.toc-item2,"taxonomy.2.8","topic.51","na podlaga ja predlog dneven red za današnji seja biti prejeti skupno z sklic seja in predlagati da dneven red razširiti z nov 2. točka ta biti predlog deklaracija o Kosovo pobudnik za sprejem tak deklaracija biti delegat ZK prenovitelj ki biti tudi pripraviti prvi besedilo ta deklaracija včeraj pa biti prejeti predlog deklaracija o Kosovo kot usklajen predlog klub ves političen stranka zastopan v skupščina in misliti zato lahko tudi dovoljevati da kar sam predlagati razširitev dneven red z ta točka"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-2","VsiZbor.1990-07-19.s005-01.sp-2.13",VsiZbor.1990-07-19.s005-01.toc-item2,"taxonomy.2.8","topic.51","dajati tak predlog dneven red z predlog za razširitev v razprava želeti kdo beseda prositi Gros prositi ja"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","GrosVitomir1942",0,"VsiZbor.1990-07-19.s005-01.sp-3","VsiZbor.1990-07-19.s005-01.sp-3.2",VsiZbor.1990-07-19.s005-01.toc-item2,"taxonomy.2.8","topic.51","torej na prejšnji skupen seja biti se dogovoriti da iti na dneven red tudi deklaracija o naroden sprava in zato predlagati z ozir na ta da biti danes izpuščen iz dneven red da on uvrstiti pod točka št. 2 na dneven red hvala lep"
"parl.Skup","seja",5,"1990-07-19","10:15:00","13:30:00","BucarFrance1923",1,"VsiZbor.1990-07-19.s005-01.sp-4","VsiZbor.1990-07-19.s005-01.sp-4.2",VsiZbor.1990-07-19.s005-01.toc-item2,"taxonomy.2.8","topic.51","delegat morati opozoriti da biti biti ta deklaracija predložen na zadnji seja in biti biti sklep da iti v reden postopek dobiti biti zaenkrat mnenje izvršen svet biti pa še dobiti mnenje zakonodajno-praven komisija in zaradi ta ta točka ne biti uvrstiti v dneven red prositi"
