"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemma","ana"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","poslanka","Ncfpn"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","in","Cc"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","poslanec","Ncmpn"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","pričenjati","Vmpr1p"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","z","Si"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","11.","Mdo"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","deloven","Agpfsa"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","skupen","Agpfsa"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","seja","Ncfsa"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","ves","Pg-mpg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","trije","Mlcmpg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","zbor","Ncmpg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","skupščina","Ncfsg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","republika","Ncfsg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","Slovenija","Npfsg"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","kjer","Cs"
"parl.Skup","delovna seja",11,"1991-12-27","17:35:00","17:55:00","ZupancicJoze1936",1,"VsiZbor.1991-12-27.d011-01.sp-2","VsiZbor.1991-12-27.d011-01.sp-2.2",VsiZbor.1991-12-27.d011-01.toc-item1,"taxonomy.2.8","topic.51","biti","Va-f1p-n"
