"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemma","ana"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","kot","Cs"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","biti","Va-r1s-n"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","že","Q"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","na","Sl"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","začetek","Ncmsl"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","napovedati","Vmep-sm"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","naj","Cs"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","biti","Va-c"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","za","Si"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","ta","Pd-nsi"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","ko","Cs"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","biti","Va-r1p-n"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","pač","Q"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","opraviti","Vmep-pm"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","usklajevanje","Ncnsa"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","kolikor","Cs"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","se","Px------y"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","on","Pp3msa--y"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","biti","Va-r3s-n"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","dati","Vmep-sn"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","opraviti","Vmen"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","v","Sl"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","zveza","Ncfsl"
"parl.ZbObc","seja",34,"1992-03-19","11:20:00","12:05:00","BizjakIvan1956",1,"ZbObc.1992-03-19.s034-02.sp-163","ZbObc.1992-03-19.s034-02.sp-163.2",ZbObc.1992-03-19.s034-02.toc-item1,"taxonomy.2.8","topic.52","z","Si"
