"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemma","ana"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","drag","Agpfpn"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","delegatka","Ncfpn"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","in","Cc"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","delegat","Ncmpn"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","gospa","Ncfpn"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","in","Cc"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","gospod","Ncmpn"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","nadaljevati","Vmpr1p"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","5.","Mdo"
"parl.DruzPolZb","seja",5,"1990-10-04","10:15:00","12:15:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-04.s005-02.sp-257","DruzPolZb.1990-10-04.s005-02.sp-257.2",DruzPolZb.1990-10-04.s005-02.toc-item1,"taxonomy.2.8","topic.50","seja","Ncfsa"
