"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemma","ana"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","spoštovan","Appfpn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","poslanka","Ncfpn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","poslanec","Ncmpn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","drag","Agpmpn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","gost","Ncmpn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","pričenjati","Vmpr1s"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","skupen","Agpnsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zasedanje","Ncnsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","ves","Pg-mpg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","trije","Mlcmpg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zbor","Ncmpg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","skupščina","Ncfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","republika","Ncfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","Slovenija","Npfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","na","Sl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","kateri","Pq-msl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","biti","Va-f1p-n"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","poslušati","Vmpp-pm"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","uvoden","Agpfpa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","obrazložitev","Ncfpa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","k","Sd"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","predlog","Ncmsd"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zakon","Ncmsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","o","Sl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","denacionalizacija","Ncfsl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","in","Cc"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","predlog","Ncmsl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zakon","Ncmsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","o","Sl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.2",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zadruga","Ncfpl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","uvoden","Agpfsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","obrazložitev","Ncfsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","k","Sd"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","predlog","Ncmsd"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","zakon","Ncmsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","o","Sl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","denacionalizacija","Ncfsl"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","biti","Va-f3s-n"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","podati","Vmbp-sm"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","dr.","Y"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","Rajko","Npmsn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","Pirnat","Npmsn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","član","Ncmsn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","izvršen","Agpmsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","svet","Ncmsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","skupščina","Ncfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","republika","Ncfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","Slovenija","Npfsg"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","in","Cc"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","minister","Ncmsn"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","za","Sa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","pravosodje","Ncnsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","in","Cc"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","uprava","Ncfsa"
"parl.Skup","zasedanje",17,"1991-08-28","11:20:00","11:50:00","ZupancicJoze1936",1,"VsiZbor.1991-08-28.z017-01.sp-2","VsiZbor.1991-08-28.z017-01.sp-2.3",VsiZbor.1991-08-28.z017-01.toc-item1,"taxonomy.3.1.4.1","topic.126","prositi","Vmpr1s"
