"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","",0,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.1",VsiZbor.1992-01-15.d011-02.toc-item1,"","","speaker","PREDSEDUJOČI JOŽE ZUPANČIČ:"
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.2",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","Spoštovane poslanke in poslanci, cenjeni gostje in predstavniki sredstev javnega obveščanja. Poskusili bi z nadaljevanjem 10. in 11. skupne delovne seje vseh zborov Skupščine Republike Slovenije, kjer bomo odločali o spornih vprašanjih v zvezi s predlogi zakonov o pokojninskem in invalidskem zavarovanju in o zadrugah."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.3",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","Ker ni bil sprejet sporazumen predlog skupne komisije vseh treh zborov pri obeh predlogih zakonov, se na podlagi 4. odstavka amandmaja 73 k Ustavi Republike Slovenije o spornih vprašanjih v zvezi s predlogom zakona odloča na skupni seji vseh treh zborov Skupščine Republike Slovenije. Predlog zakona o pokojninskem in invalidskem zavarovanju smo uvrstili na dnevni red na predlog Zbora združenega dela, predlog Zakona o zadrugah pa na predlog Družbenopolitičnega zbora in Zbora občin."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.4",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","Predno preidemo na odločanje o spornih vprašanjih, moramo ugotoviti sklepčnost skupne seje, na kateri mora biti navzoča večina vseh poslancev vsakega zbora. Kadar zbori odločajo na skupni delovni seji, veljavno sklepajo z večino vseh poslancev vseh zborov na seji. Prosil bi, da bi ugotovili prisotnost poslancev in poslank."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.5",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","Najprej poslanke in poslanci Družbenopolitičnega zbora. Prosim, da potrdite navzočnost."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","",0,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.6",VsiZbor.1992-01-15.d011-02.toc-item1,"","","quorum","49 navzočih."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.7",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","Poslanke in poslanci Zbora občin."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","",0,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.8",VsiZbor.1992-01-15.d011-02.toc-item1,"","","quorum","44 navzočih."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","ZupancicJoze1936",1,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.9",VsiZbor.1992-01-15.d011-02.toc-item1,"taxonomy.2.8","topic.50","utterance","In še poslanke in poslanci Zbora združenega dela."
"parl.Skup","delovna seja",11,"1992-01-15","17:51:00","18:00:00","",0,"VsiZbor.1992-01-15.d011-02.sp-28","VsiZbor.1992-01-15.d011-02.sp-28.10",VsiZbor.1992-01-15.d011-02.toc-item1,"","","quorum","55 navzočih."
