"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-1","ZbZdruDel.1990-05-07.s001-01.sp-1.2",,"","","head","ZBOR ZDRUŽENEGA DELA SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-1","ZbZdruDel.1990-05-07.s001-01.sp-1.3",,"","","head","1. seja"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-1","ZbZdruDel.1990-05-07.s001-01.sp-1.4",,"","","date","7. in 9. maj 1990"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-1","ZbZdruDel.1990-05-07.s001-01.sp-1.5",,"","","president","Sejo sta vodila: Ivan Dretnik, najstarejši delegat Zbora združenega dela ter Jože Zupančič, predsednik Zbora združenega dela"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-1","ZbZdruDel.1990-05-07.s001-01.sp-1.6",,"","","time","Seja se je pričela ob 14.00 uri."
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","",0,"ZbZdruDel.1990-05-07.s001-01.sp-2","ZbZdruDel.1990-05-07.s001-01.sp-2.1",ZbZdruDel.1990-05-07.s001-01.toc-item1,"","","speaker","PREDSEDNIK IVAN DRETNIK:"
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","DretnikIvan1921",1,"ZbZdruDel.1990-05-07.s001-01.sp-2","ZbZdruDel.1990-05-07.s001-01.sp-2.2",ZbZdruDel.1990-05-07.s001-01.toc-item1,"taxonomy.1","topic.2","utterance","Tovariši delegati. Do sprejetja nove ustave smo menda še vedno delegati, ni pa menda greh, če se imenujemo tudi poslanci."
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","DretnikIvan1921",1,"ZbZdruDel.1990-05-07.s001-01.sp-2","ZbZdruDel.1990-05-07.s001-01.sp-2.3",ZbZdruDel.1990-05-07.s001-01.toc-item1,"taxonomy.1","topic.2","utterance","Po drugem odstavku 2. člena poslovnika Skupščine Republike Slovenije je to sejo sklical dosedanji predsednik s predlaganim dnevnim redom. Po prvem odstavku istega člena pa odpre in vodi sejo do izvolitve novega predsednika najstarejši član zbora. Ker je danes ta čast padla na mene, v tem trenutku slovesno odpiram 1. sejo Zbora združenega dela Skupščine Republike Slovenije in vas vse navzoče prav lepo pozdravljam."
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","commentator",0,"ZbZdruDel.1990-05-07.s001-01.sp-2","ZbZdruDel.1990-05-07.s001-01.sp-2.4",ZbZdruDel.1990-05-07.s001-01.toc-item1,"taxonomy.1","topic.2","vocal","Aplavz."
"parl.ZbZdruDel","seja",1,"1990-05-07","14:00:00","14:45:00","DretnikIvan1921",1,"ZbZdruDel.1990-05-07.s001-01.sp-2","ZbZdruDel.1990-05-07.s001-01.sp-2.5",ZbZdruDel.1990-05-07.s001-01.toc-item1,"taxonomy.1","topic.2","utterance","Da boste vedeli, s kom imate opravka, se bom čisto na kratko predstavil. Ivan Dretnik, doma sem tam, kjer je bil Prežihov Voranc, če veste kje, kmetujem na srednje veliki hriboviti kmetiji, ki ima povprečni naklon 33 stopinj, ukvarjam se z živinorejo, pol mleka, pol mesa. Strankarska pripadnost, če vas zanima, prej nisem bil nikjer, zdaj pa sem pristaš Slovenske kmečke zveze, ki me je tudi kandidirala. Kot delegat sem bil že prej v sedanjem sklicu skupščine in prav v istem Zboru združenega dela za področje kmetijstva. Zakaj sem pa danes zopet tukaj, morate volivce vprašati. Zastopam pa področja: Maribor Pesnica, Ruše, Slovenska Bistrica in Koroško regijo. Pri vodenju seje mi bo pomagala dosedanja sekretarka, mag. Drofenikova."
