"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","",0,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.1",ZbObc.1992-07-29.s036-05.toc-item1,"","","speaker","PREDSEDNIK IVAN BIZJAK:"
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.2",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Najprej imamo še s 36. seje 9. TOČKO DNEVNEGA REDA - PREDLOG ZA IZDAJO ZAKONA O UPORABI GRBA, ZASTAVE IN HIMNE REPUBLIKE SLOVENIJE Z OSNUTKOM ZAKONA."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.3",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Kot vidite skupna komisija predlaga Zboru občin, da sprejme osnutek predlaganega zakona, z obrazložitvijo, da je predlagatelj pojasnil, da bo uporabo, obliko in vsebino narodne zastave določil v predlogu zakona."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.4",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Glede zahteve narodnosti pa je bilo na seji pojasnjeno, da to problematiko ureja 64. člen Ustave Republike Slovenije. Želi o tem predlogu kdo razpravljati?"
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","",0,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.5",ZbObc.1992-07-29.s036-05.toc-item1,"","","debate","Ne."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.6",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Potem dajem tak predlog komisije na glasovanje, da sprejmemo tudi osnutek tega zakona."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.7",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Kdo je za? Hvala. Je kdo proti?"
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","",0,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.8",ZbObc.1992-07-29.s036-05.toc-item1,"","","vote","Nihče."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.9",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Se je kdo vzdržal?"
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","",0,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.10",ZbObc.1992-07-29.s036-05.toc-item1,"","","vote","3 poslanci."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","BizjakIvan1956",1,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.11",ZbObc.1992-07-29.s036-05.toc-item1,"taxonomy.3.1.1","topic.73","utterance","Ugotavljam, da je z večino glasov tak predlog sprejet."
"parl.ZbObc","seja",36,"1992-07-29","15:40:00","15:50:00","",0,"ZbObc.1992-07-29.s036-05.sp-278","ZbObc.1992-07-29.s036-05.sp-278.12",ZbObc.1992-07-29.s036-05.toc-item1,"","","time","Seja je bila končana 29. julija 1992 ob 15.50 uri."
