"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","",0,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.1",ZbObc.1992-09-29.s044-06.toc-item1,"","","speaker","PREDSEDNIK IVAN BIZJAK:"
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BizjakIvan1956",1,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.2",ZbObc.1992-09-29.s044-06.toc-item1,"taxonomy.3.1.3","topic.98","utterance","To bi pomenilo, da lahko začnemo z USKLAJEVANJEM K PREDLOGU ZAKONA O NEZDRUŽLJIVOSTI OPRAVLJANJA JAVNE FUNKCIJE S PRIDOBITNO DEJAVNOSTJO."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BizjakIvan1956",1,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.3",ZbObc.1992-09-29.s044-06.toc-item1,"taxonomy.3.1.3","topic.98","utterance","Poročilo ste prejeli na prvem delu te seje prejšnji teden. V tem poročilu se našemu zboru predlaga kar precej sprejemov in umikov. Poročevalec delovne skupine za naš zbor je gospod Lukač, ki ga ni tukaj, ali lahko kdo drug kaj pomaga?"
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","",0,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.4",ZbObc.1992-09-29.s044-06.toc-item1,"","","debate","Ne."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BizjakIvan1956",1,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.5",ZbObc.1992-09-29.s044-06.toc-item1,"taxonomy.3.1.3","topic.98","utterance","Ali imate ta poročila pred seboj? Nimate. Bomo poskušali priskrbeti še nekaj izvodov. Glede na to, da bomo zopet glasovali, bi bilo prav, da smo sklepčni. Počakajmo nekaj trenutkov, da pride še nekaj izvodov tega poročila za tiste, ki prejšnji teden tega niso dobili v roke. Čez nekaj časa dobimo še nekaj izvodov, da bomo dobro opremljeni za odločanje."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BizjakIvan1956",1,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.6",ZbObc.1992-09-29.s044-06.toc-item2,"taxonomy.3.7.1.3","topic.299","utterance","Za OBRAVNAVO POROČILA DELOVNE SKUPINE ZA PREDLOG ZAKONA O POGOJIH, POD KATERIMI SE KMETOM ZMANJŠANI NEODPISANI PRISPEVKI ŠTEJEJO ZA PLAČANE."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BizjakIvan1956",1,"ZbObc.1992-09-29.s044-06.sp-263","ZbObc.1992-09-29.s044-06.sp-263.7",ZbObc.1992-09-29.s044-06.toc-item2,"taxonomy.3.7.1.3","topic.299","utterance","Ste ta papir dobili na klop? To je bilo pa danes dostavljeno, če je bilo. Ni še. No tukaj so stvari mnogo bolj preproste. Našemu zboru se predlaga bolj malo. Gospod Stanislav Bevc je poročevalec, če bi morda lahko on pojasnil zakaj gre, da potem odločimo, če lahko glasujemo kar brez papirjev. Prosim, gospod Bevc."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","",0,"ZbObc.1992-09-29.s044-06.sp-264","ZbObc.1992-09-29.s044-06.sp-264.1",ZbObc.1992-09-29.s044-06.toc-item2,"","","speaker","STANISLAV BEVC:"
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","BevcStanislav1956",0,"ZbObc.1992-09-29.s044-06.sp-264","ZbObc.1992-09-29.s044-06.sp-264.2",ZbObc.1992-09-29.s044-06.toc-item2,"taxonomy.3.7.1.3","topic.299","utterance","Na usklajevalni komisiji so nam predlagali, da bi zaradi tega, ker sta praktično oba druga zbora sprejela enako besedilo, se nam predlaga, da bi naš zbor umaknil vse amandmaje, ki smo jih pač mi kot naš zbor sami sprejeli. Mislim, da je bilo sprejetih pri nas kakšnih pet ali šest amandmajev, nimam teh amandmajev pred seboj..."
"parl.ZbObc","seja",44,"1992-09-29","14:30:00","15:15:00","",0,"ZbObc.1992-09-29.s044-06.sp-265","ZbObc.1992-09-29.s044-06.sp-265.1",ZbObc.1992-09-29.s044-06.toc-item2,"","","speaker","PREDSEDNIK IVAN BIZJAK:"
