"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-1","VsiZbor.1992-07-30.d014-01.sp-1.2",,"","","head","SKUPNA DELOVNA SEJA"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-1","VsiZbor.1992-07-30.d014-01.sp-1.3",,"","","head","14. seja"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-1","VsiZbor.1992-07-30.d014-01.sp-1.4",,"","","date","30. julija, 9. in 10. septembra 1992"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-1","VsiZbor.1992-07-30.d014-01.sp-1.5",,"","","president","Predsedoval: Jože Zupančič, predsednik Zbora združenega dela"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-1","VsiZbor.1992-07-30.d014-01.sp-1.6",,"","","time","Seja se je začela ob 12.45 uri"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-2","VsiZbor.1992-07-30.d014-01.sp-2.1",VsiZbor.1992-07-30.d014-01.toc-item1,"","","speaker","PREDSEDUJOČI JOŽE ZUPANČIČ:"
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","ZupancicJoze1936",1,"VsiZbor.1992-07-30.d014-01.sp-2","VsiZbor.1992-07-30.d014-01.sp-2.2",VsiZbor.1992-07-30.d014-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Spoštovani poslanci, gospe in gospodje, cenjeni gostje, predstavniki sredstev javnega obveščanja. Pričenjam 14. skupno delovno sejo vseh treh Zborov Skupščine Republike Slovenije. Odločali bomo o spornih vprašanjih v zvezi S PREDLOGOM ZAKONA O DRŽAVNEM SVETU IN PREDLOGOM ZAKONA O VOLITVAH V DRŽAVNI ZBOR."
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","ZupancicJoze1936",1,"VsiZbor.1992-07-30.d014-01.sp-2","VsiZbor.1992-07-30.d014-01.sp-2.3",VsiZbor.1992-07-30.d014-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Ker pri predlogu zakona o Državnem svetu in predlogu zakona o volitvah v Državni zbor nista bila sprejeta sporazuma predloga skupne komisije vseh treh zborov, se na podlagi četrtega odstavka, amandmaja 73 k Ustavi Republike Slovenije, o spornih vprašanjih v zvezi s predlogom zakona odloča na skupni seji vseh treh Zborov Skupščine Republike Slovenije. Predlog zakona o Državnem svetu smo uvrstili na dnevni red delovne skupne seje na predlog Zbora združenega dela, predlog zakona o volitvah v Državni zbor, pa smo uvrstili na dnevni red delovne seje na predlog Družbenopolitičnega zbora. Preden preidemo na odločanje o spornih vprašanjih, moramo ugotoviti sklepčnost skupne seje, na kateri mora biti navzoča večina vseh poslancev vsakega zbora - ustavni amandma 72 k Ustavi Republike Slovenije."
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","ZupancicJoze1936",1,"VsiZbor.1992-07-30.d014-01.sp-2","VsiZbor.1992-07-30.d014-01.sp-2.4",VsiZbor.1992-07-30.d014-01.toc-item2,"taxonomy.2.8","topic.50","utterance","Ugotovimo, koliko je prisotnih poslank in poslancev - najprej Družbenopolitičnega zbora."
"parl.Skup","delovna seja",14,"1992-07-30","12:45:00","12:47:00","",0,"VsiZbor.1992-07-30.d014-01.sp-2","VsiZbor.1992-07-30.d014-01.sp-2.5",VsiZbor.1992-07-30.d014-01.toc-item2,"","","quorum","53 prisotnih."
