"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.1",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","speaker","PODPREDSEDNIK ANTON PERŠAK:"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.2",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Z 38. seje Družbenopolitičnega zbora Skupščine Republike Slovenije je zboru preostalo glasovanje še o ugotovitvenem sklepu, ki ga je predlagal gospod Buser. Gre za 4. TOČKO DNEVNEGA REDA - PREDLOG ZAKONA O TRAJNEM PRENEHANJU IZKORIŠČANJA URANOVE RUDE IN PREPREČEVANJU POSLEDIC RUDARJENJA V RUDNIKU URANA ŽIROVSKI VRH."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.3",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Sklep bi se glasil:"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.4",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","""Zbor ugotavlja, da Vlada Republike Slovenije ni predložila Skupščini Republike Slovenije predloga za izdajo zakona o renti prebivalstvu, ki živi na ekološko prizadetih območjih, čeprav jo je Družbenopolitični zbor na 32. seji, dne 16.1.1992 zadolžil, da najkasneje v roku 3 mesecev predloži navedeni predlog za izdajo zakona."""
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.5",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Ali želi kdo razpravljati o predlaganem sklepu? S tem bi to točko in tudi 38. sejo zaključili. Ne želi nihče razpravljati."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.6",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Prosim, ugotovimo navzočnost!"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.7",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","quorum","41 navzočih."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.8",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Kdo je za?"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.9",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","vote","36 poslancev."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.10",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Je kdo proti?"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.11",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","vote","Nihče."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.12",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Se je kdo vzdržal?"
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.13",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","vote","5 poslancev."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","PersakAnton1947",1,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.14",DruzPolZb.1992-07-29.s038-07.toc-item1,"taxonomy.3.8.3","topic.336","utterance","Ugotavljam, da je s 36 glasovi za in 5 vzdržanimi glasovi zbor sprejel ugotovitveni sklep in s tem zaključil 38. sejo."
"parl.DruzPolZb","seja",38,"1992-07-29","17:00:00","17:10:00","",0,"DruzPolZb.1992-07-29.s038-07.sp-360","DruzPolZb.1992-07-29.s038-07.sp-360.15",DruzPolZb.1992-07-29.s038-07.toc-item1,"","","time","Seja je bila končana 29. julija 1992 ob 17.10 uri."
