"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","",0,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.1",ZbObc.1992-03-30.s034-05.toc-item1,"","","speaker","PREDSEDNIK IVAN BIZJAK:"
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.2",ZbObc.1992-03-30.s034-05.toc-item1,"taxonomy.2.8","topic.50","utterance","Spoštovane poslanke in poslanci, gospe in gospodje! Pričenjam nadaljevanje 34. seje Zbora občin Skupščine Republike Slovenije."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.3",ZbObc.1992-03-30.s034-05.toc-item1,"taxonomy.2.8","topic.50","utterance","Za današnjo sejo zbora so se opravičili: Vika Potočnik, Jože Protner, Janez Jug, Matjaž Peskar, Milan Vovk, Isabella Flego in Franc Ogriz."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.4",ZbObc.1992-03-30.s034-05.toc-item1,"taxonomy.2.8","topic.50","utterance","Po podatkih službe, že od pred nekaj časa, je na seji prisotnih 51 poslancev. Prosim, da ugotovimo prisotnost v dvorani!"
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","",0,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.5",ZbObc.1992-03-30.s034-05.toc-item1,"","","quorum","45 prisotnih."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.6",ZbObc.1992-03-30.s034-05.toc-item1,"taxonomy.2.8","topic.50","utterance","S tem ugotavljam, da je zbor sklepčen in lahko pravnoveljavno razpravlja in sklepa."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.7",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Za današnje nadaljevanje seje nam je ostalo usklajevanje predloga zakona o proračunu Republike Slovenije za leto 1992. Med zbori je ostalo 18 neusklajenih amandmajev. Danes se je sestala skupna komisija za pripravo sporazumnega predloga. Poročila v pisni obliki še tudi zdaj nisem dobil, bomo pa vsak čas zvedeli, kaj se predlaga našemu zboru. Teh predlogov za naš zbor ni ravno veliko."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.8",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Morda želi besedo tudi kdo od članov komisije oziroma njen poročevalec? Gospod Schwarzbartl, želite kaj ustno povedati? Ni potrebno. Dobro."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.9",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Pravkar sem dobil predlog za Zbor občin. Usklajevalna komisija predlaga Zboru občin štiri zadeve. Bom prebral celoten predlog, ker bi razpravljali o celotnem predlogu potem tudi, če bo želel kdo kaj pripomniti."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.10",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Usklajevalna komisija nam predlaga, da umaknemo amandma št. 1 iz dodatnih amandmajev, po 19. marcu. To je amandma k drugemu odstavku 2. člena, ki se glasi: ""vlada lahko med letom v okviru obstoječih virov prihodkov usklajuje skupni obseg proračuna iz prejšnjega odstavka z gibanjem cen na drobno, vendar največ do 80% tega gibanja, s tem da se ne spreminjajo razmerja med posameznimi postavkami v bilanci prihodkov in odhodkov proračuna. Sprejme pa naj se amandma usklajevalne komisije na to temo, ki se glasi: ""vlada lahko med letom v okviru obstoječih virov prihodkov usklajuje skupni obseg proračuna iz prejšnjega odstavka z gibanjem cen na drobno, vendar največ do 80% tega gibanja."""
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.11",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Drugi predlog našemu zboru je, da naj zbor umakne amandma na amandma, to je amandma št. 85 iz pregleda. Amandma na ta amandma se pa nanaša na 1. točko in se glasi: ""Odpre se nova postavka, ki se v popravljeni obliki glasi: ""Financiranje promotivne dejavnosti turističnih društev, spredaj je številka 439, potem pa znesek - 5 milijonov 172 tisoč."" Namesto tega naj sprejme amandma usklajevalne komisije, ki se glasi: ""Odpre se nova postavka, ki se v popravljeni obliki glasi: 439 - financiranje promotivne dejavnosti turističnih organizacij in znesek - 5 milijonov 172 tisoč."""
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.12",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Tretji predlog: zbor naj sprejme amandma usklajevalne komisije, ki se glasi: ""pri Ministrstvu za promet in zveze naj se v okviru sklopa večje rekonstrukcije doda postavka, za katero še ni kode oziroma konta - podvoz Ptuj - 25 milijonov SLT,"" hkrati se zniža znesek na postavki 1.115.471 - zamude pri plačilu s 130 milijonov na 105 milijonov 31 tisoč 382 SLT."
"parl.ZbObc","seja",34,"1992-03-30","14:15:00","14:35:00","BizjakIvan1956",1,"ZbObc.1992-03-30.s034-05.sp-582","ZbObc.1992-03-30.s034-05.sp-582.13",ZbObc.1992-03-30.s034-05.toc-item2,"taxonomy.2.8","topic.52","utterance","Četrti predlog: naj zbor umakne amandma iz dodatnega skupnega poročila delovnih skupin, točka 7, ki se se glasi: ""Ime postavke subvencioniranje študentske prehrane se spremeni, tako da se glasi: subvencioniranje dijaškega in študentskega standarda."" Se pravi, to besedilo umaknemo in velja prvotno."
